Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Total_Cmp,Total_Att,Total_CmpPct,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_CmpPct,Medium_Cmp,Medium_Att,Medium_CmpPct,Long_Cmp,Long_Att,Long_CmpPct,Unnamed: 23_level_0_Ast,Unnamed: 24_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 27_level_0_KP,Unnamed: 28_level_0_1_3,Unnamed: 29_level_0_PPA,Unnamed: 30_level_0_CrsPA,Unnamed: 31_level_0_PrgP,Unnamed: 32_level_0_Matches
921,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,35-164,1989,24.2,876,1017,86.1,14923,3792,426,471,90.4,364,402,90.5,73,102,71.6,2,1.2,1.1,+0.8,15,106,7,3,102,Matches
922,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,26-021,1999,2.7,59,77,76.6,859,169,32,39,82.1,25,30,83.3,1,3,33.3,0,0.3,0.1,-0.3,5,2,1,1,9,Matches
923,Silvère Ganvoula M'Boussy,cg CGO,FW,Monza,it Serie A,28-260,1996,3.3,33,52,63.5,509,55,17,27,63.0,12,17,70.6,2,3,66.7,0,0.2,0.0,-0.2,1,2,0,0,3,Matches
924,Facundo Garcés,ar ARG,DF,Alavés,es La Liga,25-185,1999,0.4,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
925,Aleix García,es ESP,MF,Leverkusen,de Bundesliga,27-254,1997,11.1,884,1005,88.0,15260,4291,464,493,94.1,317,351,90.3,88,129,68.2,3,4.1,3.2,-1.1,26,97,8,3,85,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
926,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,32-133,1992,17.6,345,551,62.6,5381,1865,182,239,76.2,119,189,63.0,24,66,36.4,3,3.9,3.6,-0.9,33,14,34,14,52,Matches
927,Andrés García,es ESP,"DF,MF",Aston Villa,eng Premier League,22-030,2003,3.0,138,162,85.2,2073,443,76,82,92.7,53,60,88.3,5,10,50.0,0,0.1,0.3,-0.1,2,7,6,4,12,Matches
928,Eric García,es ESP,"MF,DF",Barcelona,es La Liga,24-059,2001,9.1,642,693,92.6,11379,4043,229,253,90.5,360,373,96.5,38,44,86.4,1,0.4,0.7,+0.6,3,79,6,0,60,Matches
929,Fran Garcia,es ESP,DF,Real Madrid,es La Liga,25-207,1999,13.6,769,871,88.3,11184,2762,473,500,94.6,232,268,86.6,40,60,66.7,1,0.6,0.9,+0.4,11,44,11,6,66,Matches
930,Joan García,es ESP,GK,Espanyol,es La Liga,23-309,2001,25.0,566,798,70.9,16192,12549,110,112,98.2,254,258,98.4,200,423,47.3,0,0.0,0.0,0.0,0,8,1,0,1,Matches
931,Pablo Garcia,es ESP,FW,Betis,es La Liga,18-206,2006,0.3,5,8,62.5,93,14,2,2,100.0,3,5,60.0,0,1,0.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
932,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,31-238,1993,18.1,600,819,73.3,10634,2855,290,347,83.6,203,255,79.6,79,141,56.0,4,1.8,3.1,+2.2,28,49,22,11,78,Matches
933,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,29-057,1996,5.6,270,327,82.6,4083,1031,141,160,88.1,107,126,84.9,12,19,63.2,1,0.7,0.7,+0.3,4,13,6,4,19,Matches
934,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,20-251,2004,16.5,427,541,78.9,6041,758,278,311,89.4,106,130,81.5,23,40,57.5,1,2.5,1.4,-1.5,21,16,13,1,35,Matches
935,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,23-361,2001,8.7,251,367,68.4,4325,1529,111,141,78.7,108,138,78.3,25,57,43.9,1,1.0,0.9,0.0,9,23,5,2,20,Matches
936,Yarek Gasiorowski,es ESP,DF,Valencia,es La Liga,20-056,2005,10.4,384,479,80.2,7474,2606,123,141,87.2,217,247,87.9,42,80,52.5,0,0.1,0.3,-0.1,3,43,3,1,37,Matches
937,Federico Gatti,it ITA,DF,Juventus,it Serie A,26-258,1998,23.2,1335,1402,95.2,24196,7444,460,472,97.5,811,835,97.1,58,79,73.4,0,0.4,0.3,-0.4,4,56,3,0,69,Matches
938,Gavi,es ESP,MF,Barcelona,es La Liga,20-216,2004,4.9,196,235,83.4,2894,749,107,118,90.7,63,77,81.8,13,16,81.3,1,1.0,0.5,0.0,6,23,3,1,22,Matches
939,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,33-066,1992,25.5,742,916,81.0,17651,11564,179,179,100.0,405,414,97.8,157,315,49.8,0,0.0,0.0,0.0,0,9,0,0,0,Matches
940,Jean-Philippe Gbamin,ci CIV,MF,Nantes,fr Ligue 1,29-165,1995,2.4,90,115,78.3,1338,427,53,66,80.3,30,34,88.2,4,8,50.0,0,0.0,0.0,0.0,0,11,1,0,12,Matches
941,Mory Gbane,ci CIV,"DF,MF",Reims,fr Ligue 1,24-074,2000,3.5,109,125,87.2,2008,577,44,50,88.0,51,55,92.7,13,19,68.4,0,0.1,0.2,-0.1,1,8,1,0,6,Matches
942,Yann Gboho,fr FRA,"MF,FW",Toulouse,fr Ligue 1,24-054,2001,18.5,323,451,71.6,4554,1411,190,230,82.6,99,131,75.6,15,24,62.5,2,2.6,2.9,-0.6,23,36,18,0,68,Matches
943,David de Gea,es ESP,GK,Fiorentina,it Serie A,34-122,1990,24.0,551,769,71.7,17170,12828,72,72,100.0,243,247,98.4,235,444,52.9,1,0.4,0.0,+0.6,2,14,0,0,0,Matches
944,Viggo Gebel,de GER,MF,RB Leipzig,de Bundesliga,17-107,2007,0.2,3,4,75.0,43,11,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
945,Lutsharel Geertruida,nl NED,DF,RB Leipzig,de Bundesliga,24-234,2000,13.6,776,893,86.9,13148,4744,363,397,91.4,346,386,89.6,54,82,65.9,0,0.8,1.1,-0.8,8,73,10,2,73,Matches
946,Dennis Geiger,de GER,"MF,FW",Hoffenheim,de Bundesliga,26-272,1998,5.4,202,233,86.7,2954,867,121,132,91.7,66,72,91.7,9,14,64.3,0,0.3,0.6,-0.3,6,20,6,1,22,Matches
947,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,24-261,2000,2.0,42,55,76.4,745,342,20,22,90.9,17,23,73.9,5,9,55.6,0,0.1,0.1,-0.1,2,5,2,1,5,Matches
948,Valentin Gendrey,fr FRA,DF,Hoffenheim,de Bundesliga,24-261,2000,11.7,372,531,70.1,6244,3004,178,215,82.8,155,224,69.2,31,68,45.6,0,1.8,2.4,-1.8,14,32,11,8,37,Matches
949,Denis Genreau,au AUS,MF,Toulouse,fr Ligue 1,25-292,1999,2.5,105,127,82.7,1588,460,57,62,91.9,35,40,87.5,7,14,50.0,0,0.5,0.7,-0.5,5,7,7,0,13,Matches
950,Tyrique George,eng ENG,FW,Chelsea,eng Premier League,19-033,2006,0.6,27,30,90.0,332,31,15,16,93.8,9,11,81.8,0,0,,1,0.5,0.1,+0.5,3,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
951,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,30-361,1994,11.5,298,411,72.5,4623,1513,152,197,77.2,122,150,81.3,15,35,42.9,1,0.0,0.8,+1.0,1,26,9,4,33,Matches
952,Max Geschwill,de GER,DF,Holstein Kiel,de Bundesliga,23-245,2001,13.5,484,648,74.7,9197,4058,176,208,84.6,249,304,81.9,57,113,50.4,2,0.8,0.9,+1.2,10,39,7,2,57,Matches
953,Daniele Ghilardi,it ITA,DF,Hellas Verona,it Serie A,22-062,2003,13.6,416,512,81.3,8059,2945,147,164,89.6,223,247,90.3,44,91,48.4,0,0.1,0.3,-0.1,2,36,1,1,31,Matches
954,Lautaro Gianetti,ar ARG,DF,Udinese,it Serie A,31-116,1993,9.3,306,372,82.3,5620,1987,102,113,90.3,165,195,84.6,31,51,60.8,0,0.1,0.3,-0.1,2,12,2,0,18,Matches
955,Dimitris Giannoulis,gr GRE,DF,Augsburg,de Bundesliga,29-143,1995,20.8,727,976,74.5,12293,5233,353,412,85.7,308,387,79.6,56,120,46.7,4,3.0,4.3,+1.0,23,45,33,13,71,Matches
956,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,eng Premier League,25-041,2000,21.4,696,882,78.9,10468,3362,399,468,85.3,219,265,82.6,47,80,58.8,6,3.7,4.0,+2.3,38,98,29,5,121,Matches
957,Samuel Gigot,fr FRA,DF,Lazio,it Serie A,31-148,1993,3.8,147,166,88.6,2459,638,67,73,91.8,72,78,92.3,6,9,66.7,0,0.0,0.0,0.0,0,6,0,0,6,Matches
958,Armin Gigovic,ba BIH,MF,Holstein Kiel,de Bundesliga,22-337,2002,15.1,376,489,76.9,6016,1456,196,236,83.1,151,177,85.3,21,46,45.7,0,1.1,1.3,-1.1,10,33,7,0,34,Matches
959,Bryan Gil,es ESP,"FW,MF",Girona,es La Liga,24-026,2001,18.3,596,728,81.9,8518,1710,362,401,90.3,192,228,84.2,22,49,44.9,3,2.9,3.2,+0.1,20,26,31,6,69,Matches
960,Mario Gila,es ESP,DF,Lazio,it Serie A,24-192,2000,22.2,1355,1473,92.0,26213,8506,452,478,94.6,740,770,96.1,149,191,78.0,0,0.4,0.8,-0.4,9,100,5,0,106,Matches
961,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,23-271,2001,1.1,58,67,86.6,980,346,36,38,94.7,18,22,81.8,4,7,57.1,0,0.0,0.0,0.0,0,12,2,0,11,Matches
962,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,23-271,2001,5.5,341,386,88.3,5883,1708,143,161,88.8,159,171,93.0,29,38,76.3,0,0.4,0.6,-0.4,6,31,6,0,34,Matches
963,Benedikt Gimber,de GER,DF,Heidenheim,de Bundesliga,28-018,1997,20.7,782,946,82.7,16547,5500,185,217,85.3,493,536,92.0,102,167,61.1,0,0.3,0.4,-0.3,3,36,2,0,36,Matches
964,Santiago Giménez,mx MEX,FW,Milan,it Serie A,23-325,2001,4.9,52,65,80.0,624,129,34,40,85.0,13,17,76.5,0,1,0.0,1,0.7,0.2,+0.3,4,3,2,1,4,Matches
965,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,20-328,2004,9.7,267,360,74.2,4382,1324,136,158,86.1,98,115,85.2,24,55,43.6,1,1.8,1.9,-0.8,19,24,5,1,27,Matches
966,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,31-049,1994,20.5,936,1129,82.9,18390,7403,317,347,91.4,521,574,90.8,91,185,49.2,0,0.6,0.9,-0.6,6,61,8,1,83,Matches
967,Jamie Gittens,eng ENG,"FW,MF",Dortmund,de Bundesliga,20-213,2004,17.7,371,494,75.1,5193,896,236,272,86.8,103,134,76.9,17,36,47.2,3,2.4,3.8,+0.6,19,16,21,4,35,Matches
968,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,29-238,1995,8.5,337,410,82.2,4904,954,211,240,87.9,111,135,82.2,7,13,53.8,3,3.3,3.2,-0.3,14,13,18,2,35,Matches
969,Ben Godfrey,eng ENG,DF,Ipswich Town,eng Premier League,27-053,1998,1.2,46,55,83.6,632,232,30,33,90.9,15,17,88.2,0,0,,0,0.0,0.0,0.0,0,5,1,0,4,Matches
970,Ben Godfrey,eng ENG,DF,Atalanta,it Serie A,27-053,1998,0.3,8,10,80.0,122,16,5,5,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
971,Martial Godo,eng ENG,FW,Fulham,eng Premier League,21-360,2003,0.2,3,5,60.0,41,2,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
972,Saba Goglichidze,ge GEO,DF,Empoli,it Serie A,20-257,2004,20.6,548,705,77.7,11107,3818,164,190,86.3,309,353,87.5,72,140,51.4,0,0.1,0.1,-0.1,2,36,0,0,33,Matches
973,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,31-127,1993,19.1,853,1014,84.1,15851,5957,329,350,94.0,434,483,89.9,73,141,51.8,0,0.2,0.2,-0.2,3,51,5,1,50,Matches
974,Pierluigi Gollini,it ITA,GK,Genoa,it Serie A,29-356,1995,7.0,206,250,82.4,5777,4236,34,34,100.0,108,108,100.0,64,108,59.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
975,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,28-283,1996,12.6,516,668,77.2,8191,3017,278,333,83.5,166,203,81.8,54,91,59.3,0,2.4,3.2,-2.4,24,76,31,3,112,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
976,André Gomes,pt POR,MF,Lille,fr Ligue 1,31-222,1993,8.7,550,611,90.0,9079,2254,271,285,95.1,209,230,90.9,49,63,77.8,0,0.5,1.1,-0.5,8,64,11,0,67,Matches
977,Angel Gomes,eng ENG,MF,Lille,fr Ligue 1,24-190,2000,8.2,295,364,81.0,4789,1376,142,166,85.5,119,136,87.5,21,33,63.6,1,2.1,1.6,-1.1,14,32,14,3,49,Matches
978,João Gomes,br BRA,MF,Wolves,eng Premier League,24-025,2001,24.0,971,1147,84.7,14351,3700,559,623,89.7,318,371,85.7,53,85,62.4,1,1.0,1.5,0.0,18,90,16,1,125,Matches
979,Rodrigo Gomes,pt POR,"DF,FW",Wolves,eng Premier League,21-245,2003,6.3,141,216,65.3,2092,725,83,107,77.6,49,73,67.1,6,22,27.3,0,0.7,0.5,-0.7,9,9,11,3,22,Matches
980,Toti Gomes,pt POR,DF,Wolves,eng Premier League,26-052,1999,19.0,943,1108,85.1,15998,5712,413,458,90.2,449,484,92.8,63,118,53.4,1,0.7,0.5,+0.3,5,54,4,1,54,Matches
981,Carlos Gómez,co COL,"MF,FW",Rennes,fr Ligue 1,22-178,2002,3.5,81,110,73.6,1130,273,51,59,86.4,24,36,66.7,4,10,40.0,0,0.2,0.2,-0.2,5,2,4,2,8,Matches
982,Dani Gómez,es ESP,FW,Valencia,es La Liga,26-222,1998,5.9,62,83,74.7,741,120,44,50,88.0,15,23,65.2,0,0,,0,0.0,0.1,0.0,1,3,2,0,6,Matches
983,Diego Gómez,py PAR,MF,Brighton,eng Premier League,21-347,2003,2.0,102,122,83.6,1584,464,58,67,86.6,39,44,88.6,4,8,50.0,0,0.4,0.7,-0.4,2,10,4,1,13,Matches
984,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,27-290,1997,5.8,377,425,88.7,6689,2299,155,170,91.2,191,204,93.6,26,42,61.9,0,0.1,0.1,-0.1,2,29,0,0,35,Matches
985,Moi Gómez,es ESP,"MF,FW",Osasuna,es La Liga,30-259,1994,7.4,331,406,81.5,5280,1413,180,200,90.0,117,139,84.2,25,43,58.1,0,0.7,0.9,-0.7,10,35,11,7,43,Matches
986,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,32-346,1992,7.2,309,348,88.8,6063,1896,89,96,92.7,190,198,96.0,29,51,56.9,0,0.0,0.0,0.0,0,3,0,0,8,Matches
987,Sergio Gómez,es ESP,"MF,DF",Real Sociedad,es La Liga,24-186,2000,21.3,813,1070,76.0,13011,3408,452,502,90.0,257,326,78.8,76,162,46.9,4,6.5,5.6,-2.5,35,57,18,8,76,Matches
988,Unai Gómez,es ESP,"MF,FW",Athletic Club,es La Liga,21-288,2003,8.2,126,185,68.1,1914,460,66,85,77.6,45,63,71.4,10,20,50.0,2,0.8,0.7,+1.2,8,15,1,0,17,Matches
989,Tidiam Gomis,fr FRA,MF,RB Leipzig,de Bundesliga,18-213,2006,0.0,3,3,100.0,56,25,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.1,0.0,1,0,1,1,0,Matches
990,Fabio González,es ESP,MF,Las Palmas,es La Liga,28-025,1997,0.6,43,53,81.1,756,181,20,24,83.3,18,20,90.0,4,5,80.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
991,Nicolás González,es ESP,MF,Manchester City,eng Premier League,23-065,2002,3.3,255,271,94.1,3769,886,152,154,98.7,98,107,91.6,4,5,80.0,0,0.1,0.2,-0.1,1,25,1,0,23,Matches
992,Nicolás González,ar ARG,FW,Juventus,it Serie A,26-337,1998,10.7,232,312,74.4,3720,735,110,135,81.5,101,121,83.5,12,24,50.0,2,0.5,0.5,+1.5,10,16,11,0,28,Matches
993,Urko González,es ESP,MF,Espanyol,es La Liga,23-354,2001,2.7,63,77,81.8,1070,240,26,31,83.9,29,34,85.3,6,7,85.7,0,0.0,0.0,0.0,1,5,0,0,13,Matches
994,Urko González,es ESP,MF,Real Sociedad,es La Liga,23-354,2001,0.5,10,17,58.8,171,61,7,11,63.6,1,3,33.3,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
995,Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,24-013,2001,23.4,612,850,72.0,9404,3173,342,401,85.3,206,268,76.9,45,111,40.5,5,4.9,4.8,+0.1,49,56,49,16,88,Matches
996,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,30-031,1995,10.9,823,913,90.1,12808,3249,444,472,94.1,335,360,93.1,34,51,66.7,1,1.4,1.3,-0.4,9,91,12,0,87,Matches
997,Mathieu Gorgelin,fr FRA,GK,Le Havre,fr Ligue 1,34-216,1990,7.0,191,243,78.6,5005,3214,38,38,100.0,95,96,99.0,58,107,54.2,0,0.0,0.0,0.0,0,2,0,0,0,Matches
998,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,28-217,1996,9.2,436,509,85.7,6519,1911,258,271,95.2,156,187,83.4,16,31,51.6,1,1.1,0.9,-0.1,9,39,9,6,32,Matches
999,Robin Gosens,de GER,DF,Fiorentina,it Serie A,30-247,1994,21.5,791,1040,76.1,13647,5354,351,414,84.8,371,472,78.6,61,113,54.0,4,1.9,1.5,+2.1,22,57,28,10,82,Matches
1000,Robin Gosens,de GER,DF,Union Berlin,de Bundesliga,30-247,1994,1.0,23,42,54.8,381,218,13,17,76.5,9,20,45.0,1,4,25.0,0,0.1,0.1,-0.1,1,3,2,0,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1001,Mario Götze,de GER,"MF,FW",Eint Frankfurt,de Bundesliga,32-279,1992,13.8,510,652,78.2,6929,2014,320,357,89.6,138,176,78.4,24,55,43.6,2,1.9,1.5,+0.1,22,42,12,1,63,Matches
1002,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,25-021,2000,5.1,156,185,84.3,2141,495,98,107,91.6,33,39,84.6,11,22,50.0,3,2.4,1.7,+0.6,14,3,5,0,12,Matches
1003,Amine Gouiri,dz ALG,"MF,FW",Rennes,fr Ligue 1,25-021,2000,11.5,277,354,78.2,3878,899,164,188,87.2,75,96,78.1,17,28,60.7,2,0.4,0.8,+1.6,8,21,9,0,46,Matches
1004,Lucas Gourna-Douath,fr FRA,MF,Roma,it Serie A,21-216,2003,1.5,74,80,92.5,1155,227,40,42,95.2,28,31,90.3,4,4,100.0,0,0.0,0.1,0.0,1,8,0,0,7,Matches
1005,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,33-242,1991,23.7,982,1201,81.8,20788,9222,283,326,86.8,565,619,91.3,129,229,56.3,3,1.6,2.3,+1.4,9,104,20,2,102,Matches
1006,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,26-060,1999,19.7,506,764,66.2,15418,10477,75,75,100.0,239,241,99.2,191,441,43.3,0,0.0,0.1,0.0,2,27,2,0,2,Matches
1007,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,32-105,1992,16.5,748,889,84.1,13665,5781,284,316,89.9,401,446,89.9,58,111,52.3,0,0.5,0.5,-0.5,6,83,7,2,85,Matches
1008,José Gragera,es ESP,MF,Espanyol,es La Liga,24-099,2000,6.3,190,217,87.6,3436,848,74,87,85.1,101,106,95.3,12,17,70.6,0,0.0,0.1,0.0,1,14,0,0,14,Matches
1009,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,fr Ligue 1,28-207,1996,0.9,20,32,62.5,357,133,10,14,71.4,8,12,66.7,2,5,40.0,0,0.6,0.3,-0.6,3,8,2,1,6,Matches
1010,Alberto Grassi,it ITA,MF,Empoli,it Serie A,30-002,1995,14.9,396,528,75.0,6607,2019,169,206,82.0,198,249,79.5,21,46,45.7,0,0.2,0.3,-0.2,5,34,5,0,40,Matches
1011,Ryan Gravenberch,nl NED,MF,Liverpool,eng Premier League,22-297,2002,27.5,1331,1495,89.0,19852,5072,736,795,92.6,502,549,91.4,51,83,61.4,2,2.8,3.1,-0.8,23,114,28,1,138,Matches
1012,Archie Gray,eng ENG,DF,Tottenham,eng Premier League,18-362,2006,12.8,809,901,89.8,14333,4559,295,318,92.8,460,490,93.9,45,72,62.5,0,0.0,0.1,0.0,1,29,0,0,27,Matches
1013,Jack Grealish,eng ENG,"FW,MF",Manchester City,eng Premier League,29-180,1995,6.8,321,369,87.0,4826,815,206,221,93.2,101,115,87.8,13,21,61.9,1,1.7,1.5,-0.7,22,16,13,0,43,Matches
1014,Jacob Greaves,eng ENG,DF,Ipswich Town,eng Premier League,24-178,2000,18.0,716,823,87.0,11655,4473,344,372,92.5,339,369,91.9,25,60,41.7,0,0.0,0.2,0.0,2,52,1,0,43,Matches
1015,Mason Greenwood,eng ENG,"FW,MF",Marseille,fr Ligue 1,23-159,2001,23.0,837,1064,78.7,14055,3267,415,484,85.7,319,382,83.5,79,140,56.4,3,4.1,6.5,-1.1,30,61,55,11,116,Matches
1016,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,30-325,1994,4.7,69,106,65.1,1147,312,28,43,65.1,32,45,71.1,5,6,83.3,1,0.2,0.3,+0.8,4,8,3,0,18,Matches
1017,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,27-337,1997,21.0,511,727,70.3,15850,12539,86,86,100.0,236,237,99.6,189,398,47.5,0,0.0,0.1,0.0,0,11,1,0,0,Matches
1018,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,33-353,1991,20.7,803,1093,73.5,12709,3616,445,519,85.7,232,330,70.3,89,155,57.4,5,5.3,4.9,-0.3,38,82,34,8,112,Matches
1019,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,de Bundesliga,31-336,1993,19.2,880,1141,77.1,15416,4163,398,441,90.2,364,429,84.8,93,205,45.4,7,4.4,5.3,+2.6,48,80,32,4,97,Matches
1020,Florian Grillitsch,at AUT,MF,Valladolid,es La Liga,29-214,1995,2.7,117,148,79.1,2411,730,38,44,86.4,56,65,86.2,21,32,65.6,0,0.6,0.3,-0.6,6,22,3,0,24,Matches
1021,Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,29-214,1995,6.7,361,417,86.6,6978,2150,143,154,92.9,162,176,92.0,48,70,68.6,0,0.2,0.8,-0.2,5,39,4,2,44,Matches
1022,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,29-170,1995,21.6,1258,1551,81.1,18821,5562,755,814,92.8,373,450,82.9,88,183,48.1,5,6.2,6.7,-1.2,60,86,39,16,125,Matches
1023,Pascal Groß,de GER,"MF,DF",Dortmund,de Bundesliga,33-267,1991,19.1,1242,1526,81.4,21641,6374,576,619,93.1,507,574,88.3,126,254,49.6,6,3.9,5.3,+2.1,46,94,28,13,137,Matches
1024,Brajan Gruda,de GER,"FW,MF",Brighton,eng Premier League,20-282,2004,4.2,108,148,73.0,1403,474,72,85,84.7,24,34,70.6,6,18,33.3,1,0.6,0.5,+0.4,11,4,8,1,14,Matches
1025,Marco Grüll,at AUT,"FW,MF",Werder Bremen,de Bundesliga,26-246,1998,11.4,208,274,75.9,2640,670,118,136,86.8,56,69,81.2,7,14,50.0,1,1.6,1.4,-0.6,9,17,12,3,29,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1026,Albert Grønbaek,dk DEN,"MF,FW",Southampton,eng Premier League,23-290,2001,1.5,13,17,76.5,135,43,9,11,81.8,2,3,66.7,0,0,,0,0.0,0.0,0.0,1,2,0,0,1,Matches
1027,Albert Grønbaek,dk DEN,"MF,FW",Rennes,fr Ligue 1,23-290,2001,9.0,155,247,62.8,2371,825,93,118,78.8,43,67,64.2,13,34,38.2,1,1.0,0.9,0.0,19,9,13,0,30,Matches
1028,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,38-058,1987,23.0,540,661,81.7,12697,8133,115,116,99.1,287,289,99.3,125,241,51.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1029,Sergi Guardiola,es ESP,FW,Rayo Vallecano,es La Liga,33-284,1991,2.8,42,61,68.9,555,139,31,40,77.5,7,11,63.6,3,5,60.0,0,0.1,0.2,-0.1,5,2,2,1,2,Matches
1030,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,es La Liga,33-113,1991,20.8,951,1102,86.3,15976,4768,435,462,94.2,447,493,90.7,52,111,46.8,1,0.6,0.9,+0.4,13,59,6,0,46,Matches
1031,Gabriel Gudmundsson,se SWE,DF,Lille,fr Ligue 1,25-314,1999,16.6,720,874,82.4,11637,3276,373,423,88.2,292,339,86.1,42,74,56.8,0,1.0,1.5,-1.0,14,51,18,10,78,Matches
1032,Gonçalo Guedes,pt POR,"MF,FW",Wolves,eng Premier League,28-100,1996,8.3,180,247,72.9,3054,752,91,109,83.5,71,93,76.3,13,29,44.8,4,1.1,0.6,+2.9,11,13,14,5,28,Matches
1033,Axel Gueguin,fr FRA,FW,Montpellier,fr Ligue 1,19-350,2005,0.3,5,6,83.3,75,34,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,Matches
1034,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,24-239,2000,27.0,1148,1389,82.6,22477,9294,399,441,90.5,611,691,88.4,130,233,55.8,2,1.1,1.2,+0.9,9,100,9,3,109,Matches
1035,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,25-329,1999,26.5,1401,1560,89.8,25828,7171,547,578,94.6,709,757,93.7,132,175,75.4,3,2.8,2.2,+0.2,31,213,22,3,237,Matches
